TIME,SOURCE,DESTINATION,RATE_MBPS,RTT_MS,JITTER_MS,CWND,RTX_OUT,LOST_OUT,RTX_TOT
22.564268,10.0.0.1:56084,10.0.0.2:5000,8,138,1.134,107,0,0,247
22.564609,10.0.0.1:56084,10.0.0.2:5000,8,138,0.913,107,0,0,247
22.574799,10.0.0.1:56084,10.0.0.2:5000,8,139,1.317,107,0,0,247
22.576060,10.0.0.1:56084,10.0.0.2:5000,9,139,1.699,107,0,0,247
22.576347,10.0.0.1:56084,10.0.0.2:5000,8,139,1.368,107,0,0,247
22.577198,10.0.0.1:56084,10.0.0.2:5000,9,139,1.050,107,0,0,247
22.577379,10.0.0.1:56084,10.0.0.2:5000,9,139,0.832,107,0,0,247
22.587480,10.0.0.1:56084,10.0.0.2:5000,9,139,0.886,107,0,0,247
22.595847,10.0.0.1:56084,10.0.0.2:5000,9,138,0.981,107,0,0,247
22.596314,10.0.0.1:56084,10.0.0.2:5000,9,137,1.051,107,0,0,247
22.599861,10.0.0.1:56084,10.0.0.2:5000,8,136,1.130,107,0,0,247
22.612927,10.0.0.1:56084,10.0.0.2:5000,8,136,0.986,107,0,0,247
22.615688,10.0.0.1:56084,10.0.0.2:5000,8,136,0.963,107,0,0,247
22.617190,10.0.0.1:56084,10.0.0.2:5000,8,136,0.967,107,0,0,247
22.618180,10.0.0.1:56084,10.0.0.2:5000,9,136,0.835,108,0,0,247
22.620613,10.0.0.1:56084,10.0.0.2:5000,8,135,0.872,108,0,0,247
22.626032,10.0.0.1:56084,10.0.0.2:5000,8,135,0.703,108,0,0,247
22.626287,10.0.0.1:56084,10.0.0.2:5000,8,135,0.602,108,0,0,247
22.626297,10.0.0.1:56084,10.0.0.2:5000,8,135,0.619,108,0,0,247
22.627600,10.0.0.1:56084,10.0.0.2:5000,9,135,0.554,108,0,0,247
22.633199,10.0.0.1:56084,10.0.0.2:5000,8,135,0.565,108,0,0,247
22.635231,10.0.0.1:56084,10.0.0.2:5000,8,135,0.553,108,0,0,247
22.636342,10.0.0.1:56084,10.0.0.2:5000,8,135,0.441,108,0,0,247
22.639130,10.0.0.1:56084,10.0.0.2:5000,8,135,0.701,108,0,0,247
22.643025,10.0.0.1:56084,10.0.0.2:5000,9,135,0.583,108,0,0,247
22.643539,10.0.0.1:56084,10.0.0.2:5000,9,135,0.604,108,0,0,247
22.646840,10.0.0.1:56084,10.0.0.2:5000,9,135,0.590,108,0,0,247
22.647231,10.0.0.1:56084,10.0.0.2:5000,8,135,0.613,108,0,0,247
22.650168,10.0.0.1:56084,10.0.0.2:5000,9,135,0.541,108,0,0,247
22.656532,10.0.0.1:56084,10.0.0.2:5000,9,135,0.682,108,0,0,247
22.656759,10.0.0.1:56084,10.0.0.2:5000,8,135,0.670,108,0,0,247
22.657018,10.0.0.1:56084,10.0.0.2:5000,8,135,0.679,108,0,0,247
22.659817,10.0.0.1:56084,10.0.0.2:5000,9,135,0.690,108,0,0,247
22.664579,10.0.0.1:56084,10.0.0.2:5000,9,134,0.623,108,0,0,247
22.664650,10.0.0.1:56084,10.0.0.2:5000,9,134,0.654,108,0,0,247
22.664837,10.0.0.1:56084,10.0.0.2:5000,9,134,0.674,108,0,0,247
22.671268,10.0.0.1:56084,10.0.0.2:5000,8,134,0.600,108,0,0,247
22.676124,10.0.0.1:56084,10.0.0.2:5000,9,135,1.140,108,0,0,247
22.678462,10.0.0.1:56084,10.0.0.2:5000,8,135,1.224,108,0,0,247
22.684710,10.0.0.1:56084,10.0.0.2:5000,8,135,1.499,108,0,0,247
22.687227,10.0.0.1:56084,10.0.0.2:5000,8,136,1.672,108,0,0,247
22.692985,10.0.0.1:56084,10.0.0.2:5000,9,137,2.453,108,0,0,247
22.693344,10.0.0.1:56084,10.0.0.2:5000,8,137,2.456,108,0,0,247
22.696417,10.0.0.1:56084,10.0.0.2:5000,8,136,2.016,108,0,0,247
22.696838,10.0.0.1:56084,10.0.0.2:5000,8,136,1.611,108,0,0,247
22.699436,10.0.0.1:56084,10.0.0.2:5000,8,137,1.446,108,0,0,247
22.700277,10.0.0.1:56084,10.0.0.2:5000,7,136,1.483,108,0,0,247
22.701888,10.0.0.1:56084,10.0.0.2:5000,8,136,1.483,108,0,0,247
22.702349,10.0.0.1:56084,10.0.0.2:5000,8,135,1.381,108,0,0,247
22.705278,10.0.0.1:56084,10.0.0.2:5000,8,135,1.166,108,0,0,247
22.708213,10.0.0.1:56084,10.0.0.2:5000,8,135,1.169,108,0,0,247
22.710431,10.0.0.1:56084,10.0.0.2:5000,8,135,0.880,108,0,0,247
22.710720,10.0.0.1:56084,10.0.0.2:5000,8,135,0.700,108,0,0,247
22.712605,10.0.0.1:56084,10.0.0.2:5000,7,135,0.794,108,0,0,247
22.716029,10.0.0.1:56084,10.0.0.2:5000,8,135,0.779,108,0,0,247
22.716248,10.0.0.1:56084,10.0.0.2:5000,8,135,0.717,108,0,0,247
22.716254,10.0.0.1:56084,10.0.0.2:5000,8,135,0.652,108,0,0,247
22.718412,10.0.0.1:56084,10.0.0.2:5000,9,134,0.703,108,0,0,247
22.724235,10.0.0.1:56084,10.0.0.2:5000,9,135,0.758,108,0,0,247
22.728264,10.0.0.1:56084,10.0.0.2:5000,9,134,0.777,108,0,0,247
22.730382,10.0.0.1:56084,10.0.0.2:5000,9,134,0.819,108,0,0,247
22.734111,10.0.0.1:56084,10.0.0.2:5000,9,134,0.624,108,0,0,247
22.745521,10.0.0.1:56084,10.0.0.2:5000,9,134,0.631,108,0,0,247
22.747892,10.0.0.1:56084,10.0.0.2:5000,9,133,0.640,108,0,0,247
22.752724,10.0.0.1:56084,10.0.0.2:5000,9,133,0.647,108,0,0,247
22.756068,10.0.0.1:56084,10.0.0.2:5000,9,133,0.713,109,0,0,247
22.756359,10.0.0.1:56084,10.0.0.2:5000,9,134,0.771,109,0,0,247
22.758839,10.0.0.1:56084,10.0.0.2:5000,9,133,0.737,109,0,0,247
22.759968,10.0.0.1:56084,10.0.0.2:5000,8,133,0.738,109,0,0,247
22.762019,10.0.0.1:56084,10.0.0.2:5000,9,133,0.641,109,0,0,247
22.762351,10.0.0.1:56084,10.0.0.2:5000,9,133,0.599,109,0,0,247
22.762532,10.0.0.1:56084,10.0.0.2:5000,9,133,0.651,109,0,0,247
22.767185,10.0.0.1:56084,10.0.0.2:5000,9,133,0.653,109,0,0,247
22.771970,10.0.0.1:56084,10.0.0.2:5000,9,133,0.935,109,0,0,247
22.773262,10.0.0.1:56084,10.0.0.2:5000,8,133,0.761,109,0,0,247
22.775368,10.0.0.1:56084,10.0.0.2:5000,9,133,0.887,109,0,0,247
22.775784,10.0.0.1:56084,10.0.0.2:5000,9,133,0.828,109,0,0,247
22.778979,10.0.0.1:56084,10.0.0.2:5000,8,133,0.830,109,0,0,247
22.783705,10.0.0.1:56084,10.0.0.2:5000,9,133,1.021,109,0,0,247
22.784718,10.0.0.1:56084,10.0.0.2:5000,8,134,0.829,109,0,0,247
22.786243,10.0.0.1:56084,10.0.0.2:5000,9,134,0.868,109,0,0,247
22.787106,10.0.0.1:56084,10.0.0.2:5000,8,134,0.974,109,0,0,247
22.791193,10.0.0.1:56084,10.0.0.2:5000,8,134,0.731,109,0,0,247
22.791858,10.0.0.1:56084,10.0.0.2:5000,9,134,0.749,109,0,0,247
22.796427,10.0.0.1:56084,10.0.0.2:5000,9,134,0.847,109,0,0,247
22.798285,10.0.0.1:56084,10.0.0.2:5000,9,135,1.111,109,0,0,247
22.798349,10.0.0.1:56084,10.0.0.2:5000,9,134,1.000,109,0,0,247
22.802947,10.0.0.1:56084,10.0.0.2:5000,9,134,1.019,109,0,0,247
22.806029,10.0.0.1:56084,10.0.0.2:5000,9,134,0.795,109,0,0,247
22.808175,10.0.0.1:56084,10.0.0.2:5000,9,134,0.820,109,0,0,247
22.815074,10.0.0.1:56084,10.0.0.2:5000,9,133,0.853,109,0,0,247
22.818369,10.0.0.1:56084,10.0.0.2:5000,8,133,0.866,109,0,0,247
22.826601,10.0.0.1:56084,10.0.0.2:5000,8,133,0.682,109,0,0,247
22.826755,10.0.0.1:56084,10.0.0.2:5000,8,133,0.561,109,0,0,247
22.832192,10.0.0.1:56084,10.0.0.2:5000,9,133,0.713,109,0,0,247
22.835330,10.0.0.1:56084,10.0.0.2:5000,8,134,1.184,109,0,0,247
22.835429,10.0.0.1:56084,10.0.0.2:5000,9,134,1.086,109,0,0,247
22.835439,10.0.0.1:56084,10.0.0.2:5000,9,134,0.941,109,0,0,247
22.845799,10.0.0.1:56084,10.0.0.2:5000,9,135,1.889,109,0,0,247
22.846770,10.0.0.1:56084,10.0.0.2:5000,9,136,2.150,109,0,0,247
22.850658,10.0.0.1:56084,10.0.0.2:5000,9,137,2.741,109,0,0,247
22.852955,10.0.0.1:56084,10.0.0.2:5000,9,138,2.962,109,0,0,247
22.853170,10.0.0.1:56084,10.0.0.2:5000,9,138,2.765,109,0,0,247
22.853255,10.0.0.1:56084,10.0.0.2:5000,9,139,2.287,109,0,0,247
22.854012,10.0.0.1:56084,10.0.0.2:5000,9,139,1.997,109,0,0,247
22.854628,10.0.0.1:56084,10.0.0.2:5000,9,139,1.601,109,0,0,247
22.854637,10.0.0.1:56084,10.0.0.2:5000,9,138,1.588,109,0,0,247
22.855007,10.0.0.1:56084,10.0.0.2:5000,9,138,1.484,109,0,0,247
22.858349,10.0.0.1:56084,10.0.0.2:5000,9,138,1.509,109,0,0,247
22.858542,10.0.0.1:56084,10.0.0.2:5000,9,137,1.584,109,0,0,247
22.862416,10.0.0.1:56084,10.0.0.2:5000,9,136,1.615,109,0,0,247
22.866978,10.0.0.1:56084,10.0.0.2:5000,9,135,1.620,109,0,0,247
22.877083,10.0.0.1:56084,10.0.0.2:5000,9,135,1.640,109,0,0,247
22.882322,10.0.0.1:56084,10.0.0.2:5000,9,135,1.359,109,0,0,247
22.883728,10.0.0.1:56084,10.0.0.2:5000,9,134,1.384,109,0,0,247
22.885560,10.0.0.1:56084,10.0.0.2:5000,9,134,1.283,109,0,0,247
22.889341,10.0.0.1:56084,10.0.0.2:5000,9,134,1.132,110,0,0,247
22.890985,10.0.0.1:56084,10.0.0.2:5000,9,134,1.133,110,0,0,247
22.893546,10.0.0.1:56084,10.0.0.2:5000,9,134,0.925,110,0,0,247
22.894189,10.0.0.1:56084,10.0.0.2:5000,9,133,0.926,110,0,0,247
22.901924,10.0.0.1:56084,10.0.0.2:5000,9,133,0.796,110,0,0,247
22.907627,10.0.0.1:56084,10.0.0.2:5000,9,134,0.783,110,0,0,247
22.907746,10.0.0.1:56084,10.0.0.2:5000,9,134,0.781,110,0,0,247
22.912718,10.0.0.1:56084,10.0.0.2:5000,9,134,0.954,110,0,0,247
22.913990,10.0.0.1:56084,10.0.0.2:5000,9,134,0.745,110,0,0,247
22.914736,10.0.0.1:56084,10.0.0.2:5000,9,134,0.678,110,0,0,247
22.917227,10.0.0.1:56084,10.0.0.2:5000,9,134,0.680,110,0,0,247
22.920865,10.0.0.1:56084,10.0.0.2:5000,9,134,0.528,110,0,0,247
22.922780,10.0.0.1:56084,10.0.0.2:5000,9,134,0.560,110,0,0,247
22.929061,10.0.0.1:56084,10.0.0.2:5000,9,134,0.862,110,0,0,247
22.929366,10.0.0.1:56084,10.0.0.2:5000,9,135,1.072,110,0,0,247
22.931236,10.0.0.1:56084,10.0.0.2:5000,9,135,0.853,110,0,0,247
22.942743,10.0.0.1:56084,10.0.0.2:5000,9,135,1.477,110,0,0,247
22.943257,10.0.0.1:56084,10.0.0.2:5000,9,136,1.905,110,0,0,247
22.943439,10.0.0.1:56084,10.0.0.2:5000,9,137,1.894,110,0,0,247
22.943636,10.0.0.1:56084,10.0.0.2:5000,9,137,1.468,110,0,0,247
22.943807,10.0.0.1:56084,10.0.0.2:5000,9,137,1.164,110,0,0,247
22.944356,10.0.0.1:56084,10.0.0.2:5000,9,137,1.018,110,0,0,247
22.944569,10.0.0.1:56084,10.0.0.2:5000,9,137,0.863,110,0,0,247
22.949028,10.0.0.1:56084,10.0.0.2:5000,9,136,0.885,110,0,0,247
22.957973,10.0.0.1:56084,10.0.0.2:5000,9,137,1.026,110,0,0,247
22.967100,10.0.0.1:56084,10.0.0.2:5000,9,137,1.192,110,0,0,247
22.967874,10.0.0.1:56084,10.0.0.2:5000,9,137,1.360,110,0,0,247
22.972781,10.0.0.1:56084,10.0.0.2:5000,9,138,1.334,110,0,0,247
22.976560,10.0.0.1:56084,10.0.0.2:5000,9,138,1.748,110,0,0,247
22.981115,10.0.0.1:56084,10.0.0.2:5000,9,139,2.120,110,0,0,247
22.981686,10.0.0.1:56084,10.0.0.2:5000,9,140,2.369,110,0,0,247
22.984674,10.0.0.1:56084,10.0.0.2:5000,8,141,2.831,110,0,0,247
22.988568,10.0.0.1:56084,10.0.0.2:5000,8,140,2.837,110,0,0,247
22.989963,10.0.0.1:56084,10.0.0.2:5000,8,140,2.616,110,0,0,247
22.992286,10.0.0.1:56084,10.0.0.2:5000,8,139,2.629,110,0,0,247
22.992417,10.0.0.1:56084,10.0.0.2:5000,8,138,2.625,110,0,0,247
22.993797,10.0.0.1:56084,10.0.0.2:5000,8,138,2.369,110,0,0,247
22.998363,10.0.0.1:56084,10.0.0.2:5000,8,138,2.108,110,0,0,247
22.998383,10.0.0.1:56084,10.0.0.2:5000,8,137,1.868,110,0,0,247
22.998520,10.0.0.1:56084,10.0.0.2:5000,9,137,1.635,110,0,0,247
23.002259,10.0.0.1:56084,10.0.0.2:5000,8,137,1.516,110,0,0,247
23.002450,10.0.0.1:56084,10.0.0.2:5000,9,137,1.368,110,0,0,247
23.009568,10.0.0.1:56084,10.0.0.2:5000,9,136,1.399,110,0,0,247
23.014521,10.0.0.1:56084,10.0.0.2:5000,9,136,1.149,110,0,0,247
23.017126,10.0.0.1:56084,10.0.0.2:5000,9,136,1.104,110,0,0,247
23.017391,10.0.0.1:56084,10.0.0.2:5000,9,136,1.006,110,0,0,247
23.018984,10.0.0.1:56084,10.0.0.2:5000,9,135,1.020,110,0,0,247
23.022193,10.0.0.1:56084,10.0.0.2:5000,9,136,0.849,110,0,0,247
23.022448,10.0.0.1:56084,10.0.0.2:5000,9,135,0.869,110,0,0,247
23.022523,10.0.0.1:56084,10.0.0.2:5000,9,135,0.881,111,0,0,247
23.025753,10.0.0.1:56084,10.0.0.2:5000,9,134,0.902,111,0,0,247
23.031726,10.0.0.1:56084,10.0.0.2:5000,9,135,1.079,111,0,0,247
23.032423,10.0.0.1:56084,10.0.0.2:5000,9,135,0.980,111,0,0,247
23.033383,10.0.0.1:56084,10.0.0.2:5000,9,134,1.008,111,0,0,247
23.036540,10.0.0.1:56084,10.0.0.2:5000,9,134,0.769,111,0,0,247
23.037996,10.0.0.1:56084,10.0.0.2:5000,9,134,0.747,111,0,0,247
23.044659,10.0.0.1:56084,10.0.0.2:5000,9,135,0.827,111,0,0,247
23.047871,10.0.0.1:56084,10.0.0.2:5000,9,135,0.621,111,0,0,247
23.053699,10.0.0.1:56084,10.0.0.2:5000,9,135,1.194,111,0,0,247
23.054128,10.0.0.1:56084,10.0.0.2:5000,9,135,1.023,111,0,0,247
23.055369,10.0.0.1:56084,10.0.0.2:5000,9,136,1.034,111,0,0,247
23.055698,10.0.0.1:56084,10.0.0.2:5000,9,136,0.922,111,0,0,247
23.057539,10.0.0.1:56084,10.0.0.2:5000,9,135,0.870,111,0,0,247
23.061300,10.0.0.1:56084,10.0.0.2:5000,9,136,0.967,111,0,0,247
23.067941,10.0.0.1:56084,10.0.0.2:5000,9,136,1.048,111,0,0,247
23.071072,10.0.0.1:56084,10.0.0.2:5000,9,136,1.190,111,0,0,247
23.071316,10.0.0.1:56084,10.0.0.2:5000,9,137,1.277,111,0,0,247
23.075033,10.0.0.1:56084,10.0.0.2:5000,8,136,1.316,111,0,0,247
23.080377,10.0.0.1:56084,10.0.0.2:5000,8,136,1.007,111,0,0,247
23.080440,10.0.0.1:56084,10.0.0.2:5000,9,136,0.764,111,0,0,247
23.080445,10.0.0.1:56084,10.0.0.2:5000,9,136,0.581,111,0,0,247
23.080472,10.0.0.1:56084,10.0.0.2:5000,9,136,0.645,111,0,0,247
23.084922,10.0.0.1:56084,10.0.0.2:5000,9,135,0.505,111,0,0,247
23.086420,10.0.0.1:56084,10.0.0.2:5000,9,136,0.547,111,0,0,247
23.090389,10.0.0.1:56084,10.0.0.2:5000,9,135,0.590,111,0,0,247
23.099408,10.0.0.1:56084,10.0.0.2:5000,9,135,0.626,111,0,0,247
23.106229,10.0.0.1:56084,10.0.0.2:5000,8,135,0.635,111,0,0,247
23.106820,10.0.0.1:56084,10.0.0.2:5000,9,134,0.603,111,0,0,247
23.115794,10.0.0.1:56084,10.0.0.2:5000,8,135,0.979,111,0,0,247
23.118435,10.0.0.1:56084,10.0.0.2:5000,9,135,0.946,111,0,0,247
23.118655,10.0.0.1:56084,10.0.0.2:5000,9,135,0.866,111,0,0,247
23.124289,10.0.0.1:56084,10.0.0.2:5000,9,135,1.216,111,0,0,247
23.125354,10.0.0.1:56084,10.0.0.2:5000,9,135,1.055,111,0,0,247
23.126392,10.0.0.1:56084,10.0.0.2:5000,9,135,0.872,111,0,0,247
23.133737,10.0.0.1:56084,10.0.0.2:5000,9,136,1.348,111,0,0,247
23.134104,10.0.0.1:56084,10.0.0.2:5000,9,136,1.163,111,0,0,247
23.134936,10.0.0.1:56084,10.0.0.2:5000,9,136,0.889,111,0,0,247
23.135441,10.0.0.1:56084,10.0.0.2:5000,9,136,0.714,111,0,0,247
23.135529,10.0.0.1:56084,10.0.0.2:5000,9,136,0.746,111,0,0,247
23.137428,10.0.0.1:56084,10.0.0.2:5000,9,136,0.701,111,0,0,247
23.148092,10.0.0.1:56084,10.0.0.2:5000,9,136,0.821,111,0,0,247
23.148430,10.0.0.1:56084,10.0.0.2:5000,9,136,0.917,111,0,0,247
23.149092,10.0.0.1:56084,10.0.0.2:5000,9,136,0.922,111,0,0,247
23.149678,10.0.0.1:56084,10.0.0.2:5000,9,135,0.955,111,0,0,247
23.154387,10.0.0.1:56084,10.0.0.2:5000,9,135,0.789,111,0,0,247
23.157243,10.0.0.1:56084,10.0.0.2:5000,9,136,0.882,111,0,0,247
23.157825,10.0.0.1:56084,10.0.0.2:5000,9,135,0.920,111,0,0,247
23.159450,10.0.0.1:56084,10.0.0.2:5000,9,135,0.924,112,0,0,247
23.164430,10.0.0.1:56084,10.0.0.2:5000,9,135,1.090,112,0,0,247
23.164587,10.0.0.1:56084,10.0.0.2:5000,9,136,1.185,112,0,0,247
23.167400,10.0.0.1:56084,10.0.0.2:5000,9,136,0.958,112,0,0,247
23.170605,10.0.0.1:56084,10.0.0.2:5000,9,136,0.848,112,0,0,247
23.170999,10.0.0.1:56084,10.0.0.2:5000,9,136,0.850,112,0,0,247
23.179531,10.0.0.1:56084,10.0.0.2:5000,9,136,0.854,112,0,0,247
23.183746,10.0.0.1:56084,10.0.0.2:5000,9,136,0.990,112,0,0,247
23.186020,10.0.0.1:56084,10.0.0.2:5000,9,136,0.935,112,0,0,247
23.187084,10.0.0.1:56084,10.0.0.2:5000,8,136,0.959,112,0,0,247
23.191441,10.0.0.1:56084,10.0.0.2:5000,9,136,0.756,112,0,0,247
23.191581,10.0.0.1:56084,10.0.0.2:5000,9,136,0.581,112,0,0,247
23.194429,10.0.0.1:56084,10.0.0.2:5000,9,136,0.591,112,0,0,247
23.194643,10.0.0.1:56084,10.0.0.2:5000,9,135,0.594,112,0,0,247
23.194762,10.0.0.1:56084,10.0.0.2:5000,9,135,0.579,112,0,0,247
23.198314,10.0.0.1:56084,10.0.0.2:5000,9,135,0.596,112,0,0,247
23.198993,10.0.0.1:56084,10.0.0.2:5000,9,134,0.647,112,0,0,247
23.199069,10.0.0.1:56084,10.0.0.2:5000,9,134,0.686,112,0,0,247
23.202507,10.0.0.1:56084,10.0.0.2:5000,9,134,0.712,112,0,0,247
23.209085,10.0.0.1:56084,10.0.0.2:5000,9,134,0.538,112,0,0,247
23.210210,10.0.0.1:56084,10.0.0.2:5000,9,134,0.541,112,0,0,247
23.211565,10.0.0.1:56084,10.0.0.2:5000,9,134,0.695,112,0,0,247
23.213365,10.0.0.1:56084,10.0.0.2:5000,9,134,0.697,112,0,0,247
23.216936,10.0.0.1:56084,10.0.0.2:5000,9,134,0.796,112,0,0,247
23.217506,10.0.0.1:56084,10.0.0.2:5000,9,134,0.906,112,0,0,247
23.220134,10.0.0.1:56084,10.0.0.2:5000,9,134,0.719,112,0,0,247
23.223179,10.0.0.1:56084,10.0.0.2:5000,9,135,0.954,112,0,0,247
23.224500,10.0.0.1:56084,10.0.0.2:5000,9,135,0.872,112,0,0,247
23.225588,10.0.0.1:56084,10.0.0.2:5000,9,135,0.656,112,0,0,247
23.232999,10.0.0.1:56084,10.0.0.2:5000,9,134,0.660,112,0,0,247
23.246123,10.0.0.1:56084,10.0.0.2:5000,9,135,1.105,112,0,0,247
23.252016,10.0.0.1:56084,10.0.0.2:5000,9,135,0.894,112,0,0,247
23.256532,10.0.0.1:56084,10.0.0.2:5000,9,136,1.291,112,0,0,247
23.256883,10.0.0.1:56084,10.0.0.2:5000,9,136,1.170,112,0,0,247
23.258064,10.0.0.1:56084,10.0.0.2:5000,9,136,0.907,112,0,0,247
23.262432,10.0.0.1:56084,10.0.0.2:5000,8,136,0.939,112,0,0,247
23.266960,10.0.0.1:56084,10.0.0.2:5000,9,136,1.235,112,0,0,247
23.267893,10.0.0.1:56084,10.0.0.2:5000,9,137,1.507,112,0,0,247
23.269004,10.0.0.1:56084,10.0.0.2:5000,9,138,1.777,112,0,0,247
23.272667,10.0.0.1:56084,10.0.0.2:5000,9,138,1.492,112,0,0,247
23.278804,10.0.0.1:56084,10.0.0.2:5000,9,138,1.822,112,0,0,247
23.279654,10.0.0.1:56084,10.0.0.2:5000,8,139,2.087,112,0,0,247
23.280010,10.0.0.1:56084,10.0.0.2:5000,8,139,1.615,112,0,0,247
23.281767,10.0.0.1:56084,10.0.0.2:5000,9,139,1.391,112,0,0,247
23.289371,10.0.0.1:56084,10.0.0.2:5000,9,140,2.151,112,0,0,247
23.289592,10.0.0.1:56084,10.0.0.2:5000,9,140,1.678,112,0,0,247
23.290290,10.0.0.1:56084,10.0.0.2:5000,9,140,1.302,112,0,0,247
23.293368,10.0.0.1:56084,10.0.0.2:5000,9,141,1.323,112,0,0,247
23.293473,10.0.0.1:56084,10.0.0.2:5000,9,141,1.309,112,0,0,247
23.293841,10.0.0.1:56084,10.0.0.2:5000,9,141,1.251,112,0,0,247
23.294164,10.0.0.1:56084,10.0.0.2:5000,9,141,1.134,112,0,0,247
23.300299,10.0.0.1:56084,10.0.0.2:5000,9,141,1.064,113,0,0,247
23.300713,10.0.0.1:56084,10.0.0.2:5000,9,140,1.110,113,0,0,247
23.303580,10.0.0.1:56084,10.0.0.2:5000,9,140,1.146,113,0,0,247
23.305434,10.0.0.1:56084,10.0.0.2:5000,9,139,1.122,113,0,0,247
23.309431,10.0.0.1:56084,10.0.0.2:5000,9,139,0.971,113,0,0,247
23.309620,10.0.0.1:56084,10.0.0.2:5000,9,139,0.818,113,0,0,247
23.314189,10.0.0.1:56084,10.0.0.2:5000,9,139,0.871,113,0,0,247
23.319147,10.0.0.1:56084,10.0.0.2:5000,9,139,0.719,113,0,0,247
23.319370,10.0.0.1:56084,10.0.0.2:5000,9,138,0.787,113,0,0,247
23.319639,10.0.0.1:56084,10.0.0.2:5000,9,137,0.853,113,0,0,247
23.324799,10.0.0.1:56084,10.0.0.2:5000,9,137,0.893,113,0,0,247
23.324856,10.0.0.1:56084,10.0.0.2:5000,9,136,0.923,113,0,0,247
23.329720,10.0.0.1:56084,10.0.0.2:5000,9,136,0.861,113,0,0,247
23.330111,10.0.0.1:56084,10.0.0.2:5000,9,136,0.745,113,0,0,247
23.330152,10.0.0.1:56084,10.0.0.2:5000,9,135,0.792,113,0,0,247
23.334766,10.0.0.1:56084,10.0.0.2:5000,9,135,0.669,113,0,0,247
23.335001,10.0.0.1:56084,10.0.0.2:5000,9,135,0.701,113,0,0,247
23.340315,10.0.0.1:56084,10.0.0.2:5000,9,135,0.820,113,0,0,247
23.340447,10.0.0.1:56084,10.0.0.2:5000,9,135,0.862,113,0,0,247
23.345622,10.0.0.1:56084,10.0.0.2:5000,9,135,0.672,113,0,0,247
23.350951,10.0.0.1:56084,10.0.0.2:5000,9,135,0.796,113,0,0,247
23.353639,10.0.0.1:56084,10.0.0.2:5000,9,135,0.741,113,0,0,247
23.357868,10.0.0.1:56084,10.0.0.2:5000,9,135,0.812,113,0,0,247
23.358922,10.0.0.1:56084,10.0.0.2:5000,9,135,0.796,113,0,0,247
23.360756,10.0.0.1:56084,10.0.0.2:5000,9,135,0.662,113,0,0,247
23.365205,10.0.0.1:56084,10.0.0.2:5000,9,135,0.631,113,0,0,247
23.366160,10.0.0.1:56084,10.0.0.2:5000,9,135,0.655,113,0,0,247
23.384444,10.0.0.1:56084,10.0.0.2:5000,9,135,0.816,113,0,0,247
23.390432,10.0.0.1:56084,10.0.0.2:5000,9,136,0.923,113,0,0,247
23.390690,10.0.0.1:56084,10.0.0.2:5000,9,135,0.927,113,0,0,247
23.395999,10.0.0.1:56084,10.0.0.2:5000,9,136,0.938,113,0,0,247
23.396665,10.0.0.1:56084,10.0.0.2:5000,9,136,1.000,113,0,0,247
23.399510,10.0.0.1:56084,10.0.0.2:5000,9,136,0.818,113,0,0,247
23.406691,10.0.0.1:56084,10.0.0.2:5000,9,136,1.006,113,0,0,247
23.407073,10.0.0.1:56084,10.0.0.2:5000,8,137,0.891,113,0,0,247
23.407313,10.0.0.1:56084,10.0.0.2:5000,9,137,0.818,113,0,0,247
23.417915,10.0.0.1:56084,10.0.0.2:5000,9,138,1.610,113,0,0,247
23.420756,10.0.0.1:56084,10.0.0.2:5000,9,139,2.435,113,0,0,247
23.424444,10.0.0.1:56084,10.0.0.2:5000,9,140,2.488,113,0,0,247
23.425506,10.0.0.1:56084,10.0.0.2:5000,9,140,2.578,113,0,0,247
23.429507,10.0.0.1:56084,10.0.0.2:5000,8,140,2.003,113,0,0,247
23.432712,10.0.0.1:56084,10.0.0.2:5000,8,141,1.842,113,0,0,247
23.432905,10.0.0.1:56084,10.0.0.2:5000,8,141,1.568,113,0,0,247
23.433129,10.0.0.1:56084,10.0.0.2:5000,9,141,1.367,113,0,0,247
23.440560,10.0.0.1:56084,10.0.0.2:5000,8,141,1.159,113,0,0,247
23.440850,10.0.0.1:56084,10.0.0.2:5000,8,141,0.950,113,0,0,247
23.440910,10.0.0.1:56084,10.0.0.2:5000,8,141,0.775,113,0,0,247
23.440944,10.0.0.1:56084,10.0.0.2:5000,8,141,0.632,113,0,0,247
23.441109,10.0.0.1:56084,10.0.0.2:5000,8,141,0.498,113,0,0,247
23.447686,10.0.0.1:56084,10.0.0.2:5000,8,141,0.743,113,0,0,247
23.448153,10.0.0.1:56084,10.0.0.2:5000,8,141,0.939,113,0,0,247
23.448316,10.0.0.1:56084,10.0.0.2:5000,8,141,0.954,114,0,0,247
23.448401,10.0.0.1:56084,10.0.0.2:5000,9,141,0.962,114,0,0,247
23.448672,10.0.0.1:56084,10.0.0.2:5000,9,140,1.038,114,0,0,247
23.455755,10.0.0.1:56084,10.0.0.2:5000,9,140,0.922,114,0,0,247
23.456347,10.0.0.1:56084,10.0.0.2:5000,9,140,0.892,114,0,0,247
23.456388,10.0.0.1:56084,10.0.0.2:5000,9,140,0.919,114,0,0,247
23.462423,10.0.0.1:56084,10.0.0.2:5000,9,140,1.059,114,0,0,247
23.467997,10.0.0.1:56084,10.0.0.2:5000,9,140,1.105,109,1,1,248
